domain,track,arm,metric,training_pass,optimizer_step,seed_43,seed_44,seed_45,mean,min,max,is_terminal,is_registered_checkpoint
Python factors,modebench,verified_first_global_replay_canonical,distinct8,2,768,1.0390625,1.0,0.2109375,0.75,0.2109375,1.0390625,0,1
Python factors,modebench,verified_first_global_replay_canonical,distinct8,3,1152,1.00390625,1.0,0.2265625,0.7434895833333334,0.2265625,1.00390625,0,1
Python factors,modebench,verified_first_global_replay_canonical,distinct8,4,1536,1.0,1.0,0.216796875,0.7389322916666666,0.216796875,1.0,0,1
Python factors,modebench,verified_first_global_replay_canonical,distinct8,5,1920,1.0,1.0,0.2109375,0.7369791666666666,0.2109375,1.0,0,1
Python factors,modebench,verified_first_global_replay_canonical,distinct8,6,2304,1.0,1.6484375,0.21875,0.9557291666666666,0.21875,1.6484375,0,1
MathIR action menu,modebench,grpo,greedy,0,0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0,1
MathIR action menu,modebench,grpo,greedy,1,384,0.09375,0.078125,0.1015625,0.09114583333333333,0.078125,0.1015625,0,1
MathIR action menu,modebench,grpo,greedy,2,768,0.078125,0.09375,0.125,0.09895833333333333,0.078125,0.125,0,1
MathIR action menu,modebench,grpo,greedy,3,1152,0.125,0.09375,0.1015625,0.10677083333333333,0.09375,0.125,0,1
MathIR action menu,modebench,grpo,greedy,4,1536,0.203125,0.078125,0.109375,0.13020833333333334,0.078125,0.203125,0,1
MathIR action menu,modebench,grpo,greedy,5,1920,0.2265625,0.1640625,0.1328125,0.17447916666666666,0.1328125,0.2265625,0,1
MathIR action menu,modebench,grpo,greedy,6,2304,0.28125,0.1796875,0.28125,0.24739583333333334,0.1796875,0.28125,0,1
MathIR action menu,modebench,grpo,greedy,8,3072,0.3828125,0.2109375,0.3203125,0.3046875,0.2109375,0.3828125,0,1
MathIR action menu,modebench,grpo,mean8,0,0,0.0390625,0.0390625,0.0390625,0.0390625,0.0390625,0.0390625,0,1
MathIR action menu,modebench,grpo,mean8,1,384,0.064208984375,0.06298828125,0.073486328125,0.06689453125,0.06298828125,0.073486328125,0,1
MathIR action menu,modebench,grpo,mean8,2,768,0.050048828125,0.068603515625,0.05908203125,0.059244791666666664,0.050048828125,0.068603515625,0,1
MathIR action menu,modebench,grpo,mean8,3,1152,0.07763671875,0.068115234375,0.072998046875,0.07291666666666667,0.068115234375,0.07763671875,0,1
MathIR action menu,modebench,grpo,mean8,4,1536,0.112060546875,0.082275390625,0.096435546875,0.096923828125,0.082275390625,0.112060546875,0,1
MathIR action menu,modebench,grpo,mean8,5,1920,0.220703125,0.16650390625,0.1484375,0.17854817708333334,0.1484375,0.220703125,0,1
MathIR action menu,modebench,grpo,mean8,6,2304,0.273681640625,0.171630859375,0.2724609375,0.2392578125,0.171630859375,0.273681640625,0,1
MathIR action menu,modebench,grpo,mean8,8,3072,0.38427734375,0.204833984375,0.337646484375,0.3089192708333333,0.204833984375,0.38427734375,0,1
MathIR action menu,modebench,grpo,pass8,0,0,0.23828125,0.23828125,0.23828125,0.23828125,0.23828125,0.23828125,0,1
MathIR action menu,modebench,grpo,pass8,1,384,0.3046875,0.228515625,0.251953125,0.26171875,0.228515625,0.3046875,0,1
MathIR action menu,modebench,grpo,pass8,2,768,0.197265625,0.263671875,0.283203125,0.248046875,0.197265625,0.283203125,0,1
MathIR action menu,modebench,grpo,pass8,3,1152,0.27734375,0.23828125,0.28125,0.265625,0.23828125,0.28125,0,1
MathIR action menu,modebench,grpo,pass8,4,1536,0.3203125,0.33203125,0.19921875,0.2838541666666667,0.19921875,0.33203125,0,1
MathIR action menu,modebench,grpo,pass8,5,1920,0.318359375,0.244140625,0.236328125,0.2662760416666667,0.236328125,0.318359375,0,1
MathIR action menu,modebench,grpo,pass8,6,2304,0.32421875,0.232421875,0.333984375,0.296875,0.232421875,0.333984375,0,1
MathIR action menu,modebench,grpo,pass8,8,3072,0.408203125,0.29296875,0.390625,0.3639322916666667,0.29296875,0.408203125,0,1
MathIR action menu,modebench,grpo,distinct8,0,0,0.240234375,0.240234375,0.240234375,0.240234375,0.240234375,0.240234375,0,1
MathIR action menu,modebench,grpo,distinct8,1,384,0.30859375,0.236328125,0.255859375,0.2669270833333333,0.236328125,0.30859375,0,1
MathIR action menu,modebench,grpo,distinct8,2,768,0.21875,0.267578125,0.3203125,0.2688802083333333,0.21875,0.3203125,0,1
MathIR action menu,modebench,grpo,distinct8,3,1152,0.29296875,0.26171875,0.328125,0.2942708333333333,0.26171875,0.328125,0,1
MathIR action menu,modebench,grpo,distinct8,4,1536,0.32421875,0.33984375,0.19921875,0.2877604166666667,0.19921875,0.33984375,0,1
MathIR action menu,modebench,grpo,distinct8,5,1920,0.318359375,0.244140625,0.236328125,0.2662760416666667,0.236328125,0.318359375,0,1
MathIR action menu,modebench,grpo,distinct8,6,2304,0.32421875,0.232421875,0.34375,0.3001302083333333,0.232421875,0.34375,0,1
MathIR action menu,modebench,grpo,distinct8,8,3072,0.408203125,0.29296875,0.390625,0.3639322916666667,0.29296875,0.408203125,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,greedy,0,0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,greedy,1,384,0.078125,0.0703125,0.0859375,0.078125,0.0703125,0.0859375,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,greedy,2,768,0.125,0.1640625,0.1484375,0.14583333333333334,0.125,0.1640625,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,greedy,3,1152,0.2734375,0.2578125,0.2890625,0.2734375,0.2578125,0.2890625,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,greedy,4,1536,0.421875,0.34375,0.4609375,0.4088541666666667,0.34375,0.4609375,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,greedy,5,1920,0.5859375,0.4765625,0.5234375,0.5286458333333334,0.4765625,0.5859375,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,greedy,6,2304,0.6640625,0.5859375,0.53125,0.59375,0.53125,0.6640625,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,greedy,8,3072,0.65625,0.71875,0.640625,0.671875,0.640625,0.71875,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,mean8,0,0,0.0390625,0.0390625,0.0390625,0.0390625,0.0390625,0.0390625,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,mean8,1,384,0.072509765625,0.059326171875,0.071533203125,0.06778971354166667,0.059326171875,0.072509765625,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,mean8,2,768,0.10400390625,0.10986328125,0.1044921875,0.10611979166666667,0.10400390625,0.10986328125,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,mean8,3,1152,0.20947265625,0.207763671875,0.285888671875,0.234375,0.207763671875,0.285888671875,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,mean8,4,1536,0.37841796875,0.32470703125,0.40625,0.3697916666666667,0.32470703125,0.40625,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,mean8,5,1920,0.553466796875,0.4296875,0.489013671875,0.49072265625,0.4296875,0.553466796875,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,mean8,6,2304,0.61669921875,0.5380859375,0.51171875,0.5555013020833334,0.51171875,0.61669921875,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,mean8,8,3072,0.63232421875,0.72119140625,0.579833984375,0.6444498697916666,0.579833984375,0.72119140625,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,pass8,0,0,0.23828125,0.23828125,0.23828125,0.23828125,0.23828125,0.23828125,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,pass8,1,384,0.361328125,0.318359375,0.322265625,0.333984375,0.318359375,0.361328125,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,pass8,2,768,0.451171875,0.375,0.421875,0.416015625,0.375,0.451171875,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,pass8,3,1152,0.552734375,0.44921875,0.521484375,0.5078125,0.44921875,0.552734375,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,pass8,4,1536,0.62890625,0.515625,0.59765625,0.5807291666666666,0.515625,0.62890625,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,pass8,5,1920,0.7265625,0.58984375,0.673828125,0.6634114583333334,0.58984375,0.7265625,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,pass8,6,2304,0.75390625,0.67578125,0.69921875,0.7096354166666666,0.67578125,0.75390625,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,pass8,8,3072,0.7734375,0.8203125,0.7421875,0.7786458333333334,0.7421875,0.8203125,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,distinct8,0,0,0.240234375,0.240234375,0.240234375,0.240234375,0.240234375,0.240234375,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,distinct8,1,384,0.38671875,0.33984375,0.35546875,0.3606770833333333,0.33984375,0.38671875,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,distinct8,2,768,0.4765625,0.384765625,0.435546875,0.4322916666666667,0.384765625,0.4765625,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,distinct8,3,1152,0.583984375,0.4609375,0.533203125,0.5260416666666666,0.4609375,0.583984375,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,distinct8,4,1536,0.65234375,0.5234375,0.623046875,0.599609375,0.5234375,0.65234375,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,distinct8,5,1920,0.751953125,0.607421875,0.6875,0.6822916666666666,0.607421875,0.751953125,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,distinct8,6,2304,0.75390625,0.6875,0.7265625,0.72265625,0.6875,0.75390625,0,1
MathIR action menu,modebench,verified_first_global_replay_canonical,distinct8,8,3072,0.798828125,0.84375,0.771484375,0.8046875,0.771484375,0.84375,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,greedy,0,0,0.0546875,0.0546875,0.0546875,0.0546875,0.0546875,0.0546875,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,greedy,1,384,0.09375,0.0859375,0.0625,0.08072916666666667,0.0625,0.09375,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,greedy,2,768,0.234375,0.1171875,0.1640625,0.171875,0.1171875,0.234375,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,greedy,3,1152,0.3671875,0.2578125,0.40625,0.34375,0.2578125,0.40625,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,greedy,4,1536,0.5234375,0.3984375,0.5234375,0.4817708333333333,0.3984375,0.5234375,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,greedy,5,1920,0.65625,0.46875,0.6796875,0.6015625,0.46875,0.6796875,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,greedy,6,2304,0.6796875,0.5390625,0.6953125,0.6380208333333334,0.5390625,0.6953125,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,greedy,8,3072,0.7265625,0.5625,0.8046875,0.6979166666666666,0.5625,0.8046875,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,greedy,10,3840,0.7109375,0.6484375,0.765625,0.7083333333333334,0.6484375,0.765625,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,mean8,0,0,0.035888671875,0.035888671875,0.035888671875,0.035888671875,0.035888671875,0.035888671875,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,mean8,1,384,0.073486328125,0.07373046875,0.07275390625,0.07332356770833333,0.07275390625,0.07373046875,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,mean8,2,768,0.150146484375,0.082275390625,0.11181640625,0.11474609375,0.082275390625,0.150146484375,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,mean8,3,1152,0.371337890625,0.22021484375,0.357177734375,0.3162434895833333,0.22021484375,0.371337890625,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,mean8,4,1536,0.493408203125,0.363037109375,0.490234375,0.4488932291666667,0.363037109375,0.493408203125,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,mean8,5,1920,0.61279296875,0.435791015625,0.646484375,0.5650227864583334,0.435791015625,0.646484375,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,mean8,6,2304,0.660400390625,0.505859375,0.656005859375,0.607421875,0.505859375,0.660400390625,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,mean8,8,3072,0.6923828125,0.583740234375,0.766845703125,0.6809895833333334,0.583740234375,0.766845703125,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,mean8,10,3840,0.681884765625,0.646484375,0.74658203125,0.691650390625,0.646484375,0.74658203125,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,pass8,0,0,0.21484375,0.21484375,0.21484375,0.21484375,0.21484375,0.21484375,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,pass8,1,384,0.2890625,0.408203125,0.29296875,0.330078125,0.2890625,0.408203125,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,pass8,2,768,0.49609375,0.376953125,0.423828125,0.4322916666666667,0.376953125,0.49609375,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,pass8,3,1152,0.60546875,0.5234375,0.51953125,0.5494791666666666,0.51953125,0.60546875,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,pass8,4,1536,0.689453125,0.583984375,0.666015625,0.646484375,0.583984375,0.689453125,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,pass8,5,1920,0.810546875,0.67578125,0.80078125,0.7623697916666666,0.67578125,0.810546875,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,pass8,6,2304,0.759765625,0.716796875,0.82421875,0.7669270833333334,0.716796875,0.82421875,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,pass8,8,3072,0.798828125,0.76953125,0.8828125,0.8170572916666666,0.76953125,0.8828125,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,pass8,10,3840,0.81640625,0.7890625,0.849609375,0.818359375,0.7890625,0.849609375,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,distinct8,0,0,0.21484375,0.21484375,0.21484375,0.21484375,0.21484375,0.21484375,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,distinct8,1,384,0.298828125,0.4140625,0.31640625,0.3430989583333333,0.298828125,0.4140625,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,distinct8,2,768,0.505859375,0.39453125,0.447265625,0.44921875,0.39453125,0.505859375,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,distinct8,3,1152,0.630859375,0.556640625,0.529296875,0.572265625,0.529296875,0.630859375,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,distinct8,4,1536,0.71484375,0.6171875,0.7109375,0.6809895833333334,0.6171875,0.71484375,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,distinct8,5,1920,0.828125,0.708984375,0.818359375,0.78515625,0.708984375,0.828125,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,distinct8,6,2304,0.76953125,0.755859375,0.845703125,0.7903645833333334,0.755859375,0.845703125,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,distinct8,8,3072,0.8046875,0.8125,0.923828125,0.8470052083333334,0.8046875,0.923828125,0,1
MathIR action menu,modebench,same_plumbing_actuator_off_control,distinct8,10,3840,0.85546875,0.869140625,0.8828125,0.869140625,0.85546875,0.8828125,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,greedy,0,0,0.0546875,0.0546875,0.0546875,0.0546875,0.0546875,0.0546875,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,greedy,1,384,0.09375,0.0859375,0.0625,0.08072916666666667,0.0625,0.09375,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,greedy,2,768,0.2578125,0.15625,0.1484375,0.1875,0.1484375,0.2578125,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,greedy,3,1152,0.4140625,0.2578125,0.3984375,0.3567708333333333,0.2578125,0.4140625,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,greedy,4,1536,0.4765625,0.375,0.5078125,0.453125,0.375,0.5078125,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,greedy,5,1920,0.6171875,0.5546875,0.640625,0.6041666666666666,0.5546875,0.640625,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,greedy,6,2304,0.640625,0.6015625,0.7265625,0.65625,0.6015625,0.7265625,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,greedy,8,3072,0.7578125,0.6640625,0.8203125,0.7473958333333334,0.6640625,0.8203125,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,mean8,0,0,0.035888671875,0.035888671875,0.035888671875,0.035888671875,0.035888671875,0.035888671875,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,mean8,1,384,0.073486328125,0.07763671875,0.07666015625,0.075927734375,0.073486328125,0.07763671875,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,mean8,2,768,0.176025390625,0.08447265625,0.11474609375,0.12508138020833334,0.08447265625,0.176025390625,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,mean8,3,1152,0.36279296875,0.203369140625,0.331298828125,0.2991536458333333,0.203369140625,0.36279296875,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,mean8,4,1536,0.447021484375,0.374755859375,0.5,0.4405924479166667,0.374755859375,0.5,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,mean8,5,1920,0.57421875,0.49658203125,0.571533203125,0.5474446614583334,0.49658203125,0.57421875,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,mean8,6,2304,0.60400390625,0.56298828125,0.66796875,0.6116536458333334,0.56298828125,0.66796875,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,mean8,8,3072,0.726806640625,0.617919921875,0.765869140625,0.7035319010416666,0.617919921875,0.765869140625,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,pass8,0,0,0.21484375,0.21484375,0.21484375,0.21484375,0.21484375,0.21484375,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,pass8,1,384,0.2890625,0.408203125,0.318359375,0.3385416666666667,0.2890625,0.408203125,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,pass8,2,768,0.515625,0.404296875,0.419921875,0.4466145833333333,0.404296875,0.515625,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,pass8,3,1152,0.5859375,0.5234375,0.572265625,0.560546875,0.5234375,0.5859375,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,pass8,4,1536,0.689453125,0.61328125,0.732421875,0.6783854166666666,0.61328125,0.732421875,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,pass8,5,1920,0.728515625,0.703125,0.79296875,0.7415364583333334,0.703125,0.79296875,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,pass8,6,2304,0.775390625,0.771484375,0.837890625,0.794921875,0.771484375,0.837890625,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,pass8,8,3072,0.861328125,0.767578125,0.888671875,0.8391927083333334,0.767578125,0.888671875,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,distinct8,0,0,0.21484375,0.21484375,0.21484375,0.21484375,0.21484375,0.21484375,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,distinct8,1,384,0.298828125,0.41796875,0.34375,0.353515625,0.298828125,0.41796875,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,distinct8,2,768,0.546875,0.416015625,0.4296875,0.4641927083333333,0.416015625,0.546875,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,distinct8,3,1152,0.615234375,0.548828125,0.595703125,0.5865885416666666,0.548828125,0.615234375,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,distinct8,4,1536,0.712890625,0.638671875,0.771484375,0.7076822916666666,0.638671875,0.771484375,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,distinct8,5,1920,0.76953125,0.75,0.853515625,0.791015625,0.75,0.853515625,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,distinct8,6,2304,0.8359375,0.8203125,0.900390625,0.8522135416666666,0.8203125,0.900390625,0,1
MathIR action menu,modebench,verified_entropy_gated_singleton_escape_canonical,distinct8,8,3072,0.939453125,0.8671875,0.97265625,0.9264322916666666,0.8671875,0.97265625,0,1
Held-out MATH-500 transfer,external_validity,grpo,greedy,0,0,0.33399999141693115,0.33399999141693115,0.33399999141693115,0.33399999141693115,0.33399999141693115,0.33399999141693115,0,1
Held-out MATH-500 transfer,external_validity,grpo,greedy,2,768,0.3160000145435333,0.30799999833106995,0.3160000145435333,0.3133333424727122,0.30799999833106995,0.3160000145435333,0,1
Held-out MATH-500 transfer,external_validity,grpo,greedy,4,1536,0.3619999885559082,0.34200000762939453,0.32600000500679016,0.34333333373069763,0.32600000500679016,0.3619999885559082,0,1
Held-out MATH-500 transfer,external_validity,grpo,mean8,0,0,0.226500004529953,0.226500004529953,0.226500004529953,0.226500004529953,0.226500004529953,0.226500004529953,0,1
Held-out MATH-500 transfer,external_validity,grpo,mean8,2,768,0.26249998807907104,0.265749990940094,0.26600000262260437,0.2647499938805898,0.26249998807907104,0.26600000262260437,0,1
Held-out MATH-500 transfer,external_validity,grpo,mean8,4,1536,0.2919999957084656,0.29249998927116394,0.2862499952316284,0.2902499934037526,0.2862499952316284,0.29249998927116394,0,1
Held-out MATH-500 transfer,external_validity,grpo,pass8,0,0,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.5400000214576721,0,1
Held-out MATH-500 transfer,external_validity,grpo,pass8,2,768,0.578000009059906,0.5899999737739563,0.5699999928474426,0.5793333252271017,0.5699999928474426,0.5899999737739563,0,1
Held-out MATH-500 transfer,external_validity,grpo,pass8,4,1536,0.5820000171661377,0.5839999914169312,0.5839999914169312,0.5833333333333334,0.5820000171661377,0.5839999914169312,0,1
Held-out MATH-500 transfer,external_validity,verified_first_global_replay_canonical,greedy,0,0,0.33399999141693115,0.33399999141693115,0.33399999141693115,0.33399999141693115,0.33399999141693115,0.33399999141693115,0,1
Held-out MATH-500 transfer,external_validity,verified_first_global_replay_canonical,greedy,2,768,0.32199999690055847,0.3140000104904175,0.33000001311302185,0.32200000683466595,0.3140000104904175,0.33000001311302185,0,1
Held-out MATH-500 transfer,external_validity,verified_first_global_replay_canonical,greedy,4,1536,0.34200000762939453,0.35199999809265137,0.3499999940395355,0.34799999992052716,0.34200000762939453,0.35199999809265137,0,1
Held-out MATH-500 transfer,external_validity,verified_first_global_replay_canonical,mean8,0,0,0.226500004529953,0.226500004529953,0.226500004529953,0.226500004529953,0.226500004529953,0.226500004529953,0,1
Held-out MATH-500 transfer,external_validity,verified_first_global_replay_canonical,mean8,2,768,0.26499998569488525,0.25099998712539673,0.2592499852180481,0.25841665267944336,0.25099998712539673,0.26499998569488525,0,1
Held-out MATH-500 transfer,external_validity,verified_first_global_replay_canonical,mean8,4,1536,0.2815000116825104,0.2692500054836273,0.27649998664855957,0.27575000127156574,0.2692500054836273,0.2815000116825104,0,1
Held-out MATH-500 transfer,external_validity,verified_first_global_replay_canonical,pass8,0,0,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.5400000214576721,0.5400000214576721,0,1
Held-out MATH-500 transfer,external_validity,verified_first_global_replay_canonical,pass8,2,768,0.5720000267028809,0.5619999766349792,0.5640000104904175,0.5660000046094259,0.5619999766349792,0.5720000267028809,0,1
Held-out MATH-500 transfer,external_validity,verified_first_global_replay_canonical,pass8,4,1536,0.5899999737739563,0.5640000104904175,0.6000000238418579,0.5846666693687439,0.5640000104904175,0.6000000238418579,0,1
